venue_id,seat_number,section,row,seat_type,status
5,2065,Section-6,Row-8,VIP,Sold
5,2066,Section-6,Row-8,Wheelchair,Sold
5,2067,Section-6,Row-8,Regular,Available
5,2068,Section-6,Row-8,Wheelchair,Available
5,2069,Section-6,Row-8,Regular,Available
5,2070,Section-6,Row-9,Regular,Available
5,2071,Section-6,Row-9,Wheelchair,Sold
5,2072,Section-6,Row-9,Wheelchair,Reserved
5,2073,Section-6,Row-9,VIP,Available
5,2074,Section-6,Row-9,Regular,Sold
5,2075,Section-6,Row-9,VIP,Sold
5,2076,Section-6,Row-9,VIP,Sold
5,2077,Section-6,Row-9,Regular,Sold
5,2078,Section-6,Row-9,Regular,Sold
5,2079,Section-6,Row-9,Regular,Sold
5,2080,Section-6,Row-9,Regular,Sold
5,2081,Section-6,Row-9,Regular,Available
5,2082,Section-6,Row-9,Regular,Sold
5,2083,Section-6,Row-9,Regular,Sold
5,2084,Section-6,Row-9,Regular,Available
5,2085,Section-6,Row-9,Regular,Available
5,2086,Section-6,Row-9,Regular,Available
5,2087,Section-6,Row-9,VIP,Available
5,2088,Section-6,Row-9,VIP,Available
5,2089,Section-6,Row-9,Regular,Available
5,2090,Section-6,Row-9,Regular,Available
5,2091,Section-6,Row-9,Regular,Sold
5,2092,Section-6,Row-9,VIP,Available
5,2093,Section-6,Row-9,Regular,Reserved
5,2094,Section-6,Row-9,Regular,Available
5,2095,Section-6,Row-9,Regular,Sold
5,2096,Section-6,Row-9,Regular,Reserved
5,2097,Section-6,Row-9,Regular,Sold
5,2098,Section-6,Row-9,Regular,Available
5,2099,Section-6,Row-9,VIP,Available
5,2100,Section-7,Row-0,VIP,Reserved
5,2101,Section-7,Row-0,Regular,Available
5,2102,Section-7,Row-0,Regular,Sold
5,2103,Section-7,Row-0,Regular,Available
5,2104,Section-7,Row-0,VIP,Sold
5,2105,Section-7,Row-0,Regular,Sold
5,2106,Section-7,Row-0,Regular,Available
5,2107,Section-7,Row-0,Regular,Sold
5,2108,Section-7,Row-0,Regular,Sold
5,2109,Section-7,Row-0,Regular,Sold
5,2110,Section-7,Row-0,Regular,Available
5,2111,Section-7,Row-0,Regular,Sold
5,2112,Section-7,Row-0,Wheelchair,Available
5,2113,Section-7,Row-0,Regular,Available
5,2114,Section-7,Row-0,Regular,Reserved
5,2115,Section-7,Row-0,Regular,Reserved
5,2116,Section-7,Row-0,VIP,Sold
5,2117,Section-7,Row-0,Regular,Available
5,2118,Section-7,Row-0,Regular,Reserved
5,2119,Section-7,Row-0,Regular,Sold
5,2120,Section-7,Row-0,Regular,Available
5,2121,Section-7,Row-0,VIP,Available
5,2122,Section-7,Row-0,Regular,Available
5,2123,Section-7,Row-0,Regular,Available
5,2124,Section-7,Row-0,Regular,Available
5,2125,Section-7,Row-0,Wheelchair,Available
5,2126,Section-7,Row-0,Regular,Available
5,2127,Section-7,Row-0,Regular,Available
5,2128,Section-7,Row-0,Regular,Reserved
5,2129,Section-7,Row-0,Regular,Sold
5,2130,Section-7,Row-1,Regular,Available
5,2131,Section-7,Row-1,Regular,Sold
5,2132,Section-7,Row-1,Regular,Available
5,2133,Section-7,Row-1,Regular,Available
5,2134,Section-7,Row-1,Regular,Available
5,2135,Section-7,Row-1,Regular,Reserved
5,2136,Section-7,Row-1,Regular,Sold
5,2137,Section-7,Row-1,Regular,Available
5,2138,Section-7,Row-1,Regular,Available
5,2139,Section-7,Row-1,Regular,Available
5,2140,Section-7,Row-1,Regular,Available
5,2141,Section-7,Row-1,Regular,Reserved
5,2142,Section-7,Row-1,Regular,Sold
5,2143,Section-7,Row-1,Regular,Sold
5,2144,Section-7,Row-1,VIP,Sold
5,2145,Section-7,Row-1,Regular,Available
5,2146,Section-7,Row-1,Regular,Available
5,2147,Section-7,Row-1,Wheelchair,Available
5,2148,Section-7,Row-1,VIP,Sold
5,2149,Section-7,Row-1,Regular,Reserved
5,2150,Section-7,Row-1,VIP,Reserved
5,2151,Section-7,Row-1,Regular,Available
5,2152,Section-7,Row-1,Regular,Sold
5,2153,Section-7,Row-1,Regular,Reserved
5,2154,Section-7,Row-1,VIP,Available
5,2155,Section-7,Row-1,Regular,Sold
5,2156,Section-7,Row-1,Regular,Sold
5,2157,Section-7,Row-1,VIP,Available
5,2158,Section-7,Row-1,VIP,Available
5,2159,Section-7,Row-1,Wheelchair,Sold
5,2160,Section-7,Row-2,Regular,Reserved
5,2161,Section-7,Row-2,Regular,Sold
5,2162,Section-7,Row-2,VIP,Reserved
5,2163,Section-7,Row-2,Regular,Available
5,2164,Section-7,Row-2,Regular,Available
5,2165,Section-7,Row-2,VIP,Sold
5,2166,Section-7,Row-2,VIP,Sold
5,2167,Section-7,Row-2,Regular,Reserved
5,2168,Section-7,Row-2,Regular,Sold
5,2169,Section-7,Row-2,Wheelchair,Available
5,2170,Section-7,Row-2,VIP,Available
5,2171,Section-7,Row-2,Regular,Available
5,2172,Section-7,Row-2,Regular,Sold
5,2173,Section-7,Row-2,Regular,Available
5,2174,Section-7,Row-2,Regular,Sold
5,2175,Section-7,Row-2,VIP,Reserved
5,2176,Section-7,Row-2,VIP,Sold
5,2177,Section-7,Row-2,Regular,Reserved
5,2178,Section-7,Row-2,Regular,Available
5,2179,Section-7,Row-2,Regular,Sold
5,2180,Section-7,Row-2,Regular,Available
5,2181,Section-7,Row-2,Regular,Reserved
5,2182,Section-7,Row-2,Regular,Available
5,2183,Section-7,Row-2,VIP,Sold
5,2184,Section-7,Row-2,Regular,Available
5,2185,Section-7,Row-2,Regular,Available
5,2186,Section-7,Row-2,Regular,Reserved
5,2187,Section-7,Row-2,Regular,Available
5,2188,Section-7,Row-2,Regular,Available
5,2189,Section-7,Row-2,Regular,Sold
5,2190,Section-7,Row-3,Regular,Reserved
5,2191,Section-7,Row-3,Regular,Available
5,2192,Section-7,Row-3,Regular,Available
5,2193,Section-7,Row-3,Regular,Sold
5,2194,Section-7,Row-3,Regular,Sold
5,2195,Section-7,Row-3,Regular,Available
5,2196,Section-7,Row-3,VIP,Available
5,2197,Section-7,Row-3,Regular,Available
5,2198,Section-7,Row-3,Regular,Sold
5,2199,Section-7,Row-3,Regular,Available
5,2200,Section-7,Row-3,Regular,Available
5,2201,Section-7,Row-3,Regular,Available
5,2202,Section-7,Row-3,Regular,Sold
5,2203,Section-7,Row-3,Regular,Available
5,2204,Section-7,Row-3,Regular,Reserved
5,2205,Section-7,Row-3,Regular,Available
5,2206,Section-7,Row-3,Regular,Available
5,2207,Section-7,Row-3,Regular,Available
5,2208,Section-7,Row-3,Regular,Sold
5,2209,Section-7,Row-3,Regular,Sold
5,2210,Section-7,Row-3,Regular,Sold
5,2211,Section-7,Row-3,Regular,Available
5,2212,Section-7,Row-3,Regular,Available
5,2213,Section-7,Row-3,Regular,Sold
5,2214,Section-7,Row-3,Wheelchair,Available
5,2215,Section-7,Row-3,Regular,Reserved
5,2216,Section-7,Row-3,Regular,Sold
5,2217,Section-7,Row-3,Wheelchair,Available
5,2218,Section-7,Row-3,VIP,Reserved
5,2219,Section-7,Row-3,Regular,Available
5,2220,Section-7,Row-4,Regular,Available
5,2221,Section-7,Row-4,Regular,Available
5,2222,Section-7,Row-4,Regular,Available
5,2223,Section-7,Row-4,Regular,Sold
5,2224,Section-7,Row-4,VIP,Available
5,2225,Section-7,Row-4,Regular,Sold
5,2226,Section-7,Row-4,Regular,Available
5,2227,Section-7,Row-4,Regular,Available
5,2228,Section-7,Row-4,Regular,Reserved
5,2229,Section-7,Row-4,Regular,Sold
5,2230,Section-7,Row-4,Wheelchair,Sold
5,2231,Section-7,Row-4,Regular,Sold
5,2232,Section-7,Row-4,Wheelchair,Sold
5,2233,Section-7,Row-4,Wheelchair,Available
5,2234,Section-7,Row-4,Wheelchair,Available
5,2235,Section-7,Row-4,VIP,Available
5,2236,Section-7,Row-4,Regular,Sold
5,2237,Section-7,Row-4,VIP,Reserved
5,2238,Section-7,Row-4,VIP,Sold
5,2239,Section-7,Row-4,VIP,Sold
5,2240,Section-7,Row-4,VIP,Available
5,2241,Section-7,Row-4,VIP,Reserved
5,2242,Section-7,Row-4,Regular,Reserved
5,2243,Section-7,Row-4,Regular,Available
5,2244,Section-7,Row-4,Regular,Sold
5,2245,Section-7,Row-4,Regular,Available
5,2246,Section-7,Row-4,Regular,Reserved
5,2247,Section-7,Row-4,Regular,Available
5,2248,Section-7,Row-4,VIP,Available
5,2249,Section-7,Row-4,Regular,Sold
5,2250,Section-7,Row-5,Regular,Sold
5,2251,Section-7,Row-5,Regular,Available
5,2252,Section-7,Row-5,Regular,Sold
5,2253,Section-7,Row-5,VIP,Sold
5,2254,Section-7,Row-5,Regular,Available
5,2255,Section-7,Row-5,Regular,Available
5,2256,Section-7,Row-5,Regular,Sold
5,2257,Section-7,Row-5,VIP,Sold
5,2258,Section-7,Row-5,Regular,Reserved
5,2259,Section-7,Row-5,Regular,Available
5,2260,Section-7,Row-5,Regular,Sold
5,2261,Section-7,Row-5,Regular,Reserved
5,2262,Section-7,Row-5,Regular,Sold
5,2263,Section-7,Row-5,Regular,Sold
5,2264,Section-7,Row-5,Regular,Sold
5,2265,Section-7,Row-5,VIP,Reserved
5,2266,Section-7,Row-5,Regular,Available
5,2267,Section-7,Row-5,Regular,Available
5,2268,Section-7,Row-5,Regular,Sold
5,2269,Section-7,Row-5,VIP,Sold
5,2270,Section-7,Row-5,Regular,Sold
5,2271,Section-7,Row-5,Wheelchair,Available
5,2272,Section-7,Row-5,Regular,Available
5,2273,Section-7,Row-5,Wheelchair,Available
5,2274,Section-7,Row-5,Regular,Available
5,2275,Section-7,Row-5,Regular,Sold
5,2276,Section-7,Row-5,Regular,Available
5,2277,Section-7,Row-5,VIP,Available
5,2278,Section-7,Row-5,VIP,Sold
5,2279,Section-7,Row-5,Wheelchair,Available
5,2280,Section-7,Row-6,VIP,Available
5,2281,Section-7,Row-6,VIP,Sold
5,2282,Section-7,Row-6,Regular,Sold
5,2283,Section-7,Row-6,Regular,Sold
5,2284,Section-7,Row-6,Wheelchair,Sold
5,2285,Section-7,Row-6,Regular,Available
5,2286,Section-7,Row-6,VIP,Sold
5,2287,Section-7,Row-6,Regular,Sold
5,2288,Section-7,Row-6,Regular,Available
5,2289,Section-7,Row-6,Wheelchair,Available
5,2290,Section-7,Row-6,Wheelchair,Sold
5,2291,Section-7,Row-6,VIP,Available
5,2292,Section-7,Row-6,Regular,Available
5,2293,Section-7,Row-6,VIP,Available
5,2294,Section-7,Row-6,Regular,Available
5,2295,Section-7,Row-6,VIP,Available
5,2296,Section-7,Row-6,Regular,Sold
5,2297,Section-7,Row-6,Wheelchair,Sold
5,2298,Section-7,Row-6,VIP,Available
5,2299,Section-7,Row-6,Regular,Available
5,2300,Section-7,Row-6,Regular,Reserved
5,2301,Section-7,Row-6,Regular,Sold
5,2302,Section-7,Row-6,Wheelchair,Reserved
5,2303,Section-7,Row-6,Regular,Sold
5,2304,Section-7,Row-6,VIP,Sold
5,2305,Section-7,Row-6,Regular,Sold
5,2306,Section-7,Row-6,Regular,Available
5,2307,Section-7,Row-6,Regular,Available
5,2308,Section-7,Row-6,Regular,Sold
5,2309,Section-7,Row-6,Regular,Available
5,2310,Section-7,Row-7,VIP,Available
5,2311,Section-7,Row-7,Regular,Available
5,2312,Section-7,Row-7,VIP,Available
5,2313,Section-7,Row-7,VIP,Sold
5,2314,Section-7,Row-7,Regular,Sold
5,2315,Section-7,Row-7,Regular,Sold
5,2316,Section-7,Row-7,Regular,Reserved
5,2317,Section-7,Row-7,Regular,Sold
5,2318,Section-7,Row-7,Regular,Reserved
5,2319,Section-7,Row-7,Wheelchair,Available
5,2320,Section-7,Row-7,Regular,Available
5,2321,Section-7,Row-7,VIP,Reserved
5,2322,Section-7,Row-7,VIP,Available
5,2323,Section-7,Row-7,Regular,Available
5,2324,Section-7,Row-7,Regular,Sold
5,2325,Section-7,Row-7,Regular,Available
5,2326,Section-7,Row-7,Regular,Reserved
5,2327,Section-7,Row-7,Regular,Available
5,2328,Section-7,Row-7,Regular,Available
5,2329,Section-7,Row-7,Regular,Available
5,2330,Section-7,Row-7,Regular,Reserved
5,2331,Section-7,Row-7,Regular,Reserved
5,2332,Section-7,Row-7,VIP,Sold
5,2333,Section-7,Row-7,Regular,Sold
5,2334,Section-7,Row-7,Regular,Reserved
5,2335,Section-7,Row-7,Wheelchair,Sold
5,2336,Section-7,Row-7,Wheelchair,Sold
5,2337,Section-7,Row-7,Regular,Sold
5,2338,Section-7,Row-7,Regular,Available
5,2339,Section-7,Row-7,Regular,Available
5,2340,Section-7,Row-8,Regular,Available
5,2341,Section-7,Row-8,Regular,Available
5,2342,Section-7,Row-8,VIP,Available
5,2343,Section-7,Row-8,Regular,Available
5,2344,Section-7,Row-8,Regular,Available
5,2345,Section-7,Row-8,Wheelchair,Sold
5,2346,Section-7,Row-8,Regular,Sold
5,2347,Section-7,Row-8,Wheelchair,Available
5,2348,Section-7,Row-8,Wheelchair,Available
5,2349,Section-7,Row-8,Regular,Reserved
5,2350,Section-7,Row-8,VIP,Sold
5,2351,Section-7,Row-8,Wheelchair,Available
5,2352,Section-7,Row-8,Regular,Sold
5,2353,Section-7,Row-8,Regular,Available
5,2354,Section-7,Row-8,Regular,Available
5,2355,Section-7,Row-8,Regular,Sold
5,2356,Section-7,Row-8,Regular,Available
5,2357,Section-7,Row-8,Regular,Sold
5,2358,Section-7,Row-8,Regular,Available
5,2359,Section-7,Row-8,Regular,Reserved
5,2360,Section-7,Row-8,VIP,Sold
5,2361,Section-7,Row-8,Regular,Reserved
5,2362,Section-7,Row-8,Regular,Available
5,2363,Section-7,Row-8,VIP,Available
5,2364,Section-7,Row-8,Regular,Reserved
5,2365,Section-7,Row-8,Regular,Available
5,2366,Section-7,Row-8,VIP,Reserved
5,2367,Section-7,Row-8,Regular,Reserved
5,2368,Section-7,Row-8,Regular,Available
5,2369,Section-7,Row-8,Regular,Sold
5,2370,Section-7,Row-9,Regular,Available
5,2371,Section-7,Row-9,VIP,Reserved
5,2372,Section-7,Row-9,VIP,Sold
5,2373,Section-7,Row-9,Wheelchair,Available
5,2374,Section-7,Row-9,Regular,Available
5,2375,Section-7,Row-9,Regular,Available
5,2376,Section-7,Row-9,Regular,Available
5,2377,Section-7,Row-9,VIP,Sold
5,2378,Section-7,Row-9,Regular,Reserved
5,2379,Section-7,Row-9,Regular,Available
5,2380,Section-7,Row-9,VIP,Available
5,2381,Section-7,Row-9,Regular,Available
5,2382,Section-7,Row-9,VIP,Sold
5,2383,Section-7,Row-9,VIP,Available
5,2384,Section-7,Row-9,Regular,Reserved
5,2385,Section-7,Row-9,VIP,Sold
5,2386,Section-7,Row-9,VIP,Available
5,2387,Section-7,Row-9,Regular,Available
5,2388,Section-7,Row-9,Regular,Available
5,2389,Section-7,Row-9,Regular,Available
5,2390,Section-7,Row-9,VIP,Available
5,2391,Section-7,Row-9,VIP,Sold
5,2392,Section-7,Row-9,Regular,Available
5,2393,Section-7,Row-9,Wheelchair,Available
5,2394,Section-7,Row-9,Regular,Available
5,2395,Section-7,Row-9,VIP,Sold
5,2396,Section-7,Row-9,Regular,Available
5,2397,Section-7,Row-9,Regular,Available
5,2398,Section-7,Row-9,Regular,Sold
5,2399,Section-7,Row-9,Wheelchair,Available
5,2400,Section-8,Row-0,Regular,Sold
5,2401,Section-8,Row-0,Regular,Sold
5,2402,Section-8,Row-0,Regular,Available
5,2403,Section-8,Row-0,Regular,Reserved
5,2404,Section-8,Row-0,Regular,Sold
5,2405,Section-8,Row-0,Regular,Available
5,2406,Section-8,Row-0,Regular,Sold
5,2407,Section-8,Row-0,Wheelchair,Available
5,2408,Section-8,Row-0,Regular,Available
5,2409,Section-8,Row-0,Regular,Sold
5,2410,Section-8,Row-0,VIP,Reserved
5,2411,Section-8,Row-0,VIP,Available
5,2412,Section-8,Row-0,VIP,Reserved
5,2413,Section-8,Row-0,Regular,Available
5,2414,Section-8,Row-0,Regular,Available
5,2415,Section-8,Row-0,Wheelchair,Available
5,2416,Section-8,Row-0,Regular,Available
5,2417,Section-8,Row-0,Wheelchair,Sold
5,2418,Section-8,Row-0,VIP,Available
5,2419,Section-8,Row-0,Regular,Sold
5,2420,Section-8,Row-0,Regular,Reserved
5,2421,Section-8,Row-0,VIP,Available
5,2422,Section-8,Row-0,Regular,Available
5,2423,Section-8,Row-0,Wheelchair,Sold
5,2424,Section-8,Row-0,Regular,Sold
5,2425,Section-8,Row-0,Regular,Available
5,2426,Section-8,Row-0,Regular,Available
5,2427,Section-8,Row-0,Regular,Available
5,2428,Section-8,Row-0,Regular,Available
5,2429,Section-8,Row-0,Regular,Sold
5,2430,Section-8,Row-1,Regular,Available
5,2431,Section-8,Row-1,VIP,Available
5,2432,Section-8,Row-1,Regular,Sold
5,2433,Section-8,Row-1,VIP,Available
5,2434,Section-8,Row-1,VIP,Available
5,2435,Section-8,Row-1,VIP,Available
5,2436,Section-8,Row-1,Regular,Available
5,2437,Section-8,Row-1,Regular,Available
5,2438,Section-8,Row-1,Regular,Sold
5,2439,Section-8,Row-1,VIP,Reserved
5,2440,Section-8,Row-1,Regular,Reserved
5,2441,Section-8,Row-1,Regular,Sold
5,2442,Section-8,Row-1,Regular,Reserved
5,2443,Section-8,Row-1,VIP,Available
5,2444,Section-8,Row-1,Regular,Sold
5,2445,Section-8,Row-1,Regular,Available
5,2446,Section-8,Row-1,Wheelchair,Available
5,2447,Section-8,Row-1,Regular,Reserved
5,2448,Section-8,Row-1,Regular,Available
5,2449,Section-8,Row-1,Regular,Sold
5,2450,Section-8,Row-1,Regular,Reserved
5,2451,Section-8,Row-1,Regular,Sold
5,2452,Section-8,Row-1,Regular,Sold
5,2453,Section-8,Row-1,VIP,Sold
5,2454,Section-8,Row-1,Regular,Sold
5,2455,Section-8,Row-1,Regular,Sold
5,2456,Section-8,Row-1,Wheelchair,Sold
5,2457,Section-8,Row-1,Regular,Available
5,2458,Section-8,Row-1,Regular,Sold
5,2459,Section-8,Row-1,VIP,Sold
5,2460,Section-8,Row-2,Regular,Sold
5,2461,Section-8,Row-2,Regular,Sold
5,2462,Section-8,Row-2,Regular,Reserved
5,2463,Section-8,Row-2,Regular,Sold
5,2464,Section-8,Row-2,Regular,Available
5,2465,Section-8,Row-2,Regular,Sold
5,2466,Section-8,Row-2,Regular,Available
5,2467,Section-8,Row-2,Regular,Sold
5,2468,Section-8,Row-2,VIP,Available
5,2469,Section-8,Row-2,Regular,Available
5,2470,Section-8,Row-2,Wheelchair,Available
5,2471,Section-8,Row-2,Regular,Sold
5,2472,Section-8,Row-2,Regular,Sold
5,2473,Section-8,Row-2,Regular,Available
5,2474,Section-8,Row-2,Regular,Available
5,2475,Section-8,Row-2,Regular,Sold
5,2476,Section-8,Row-2,Regular,Reserved
5,2477,Section-8,Row-2,Regular,Sold
5,2478,Section-8,Row-2,Regular,Reserved
5,2479,Section-8,Row-2,Regular,Reserved
5,2480,Section-8,Row-2,Regular,Reserved
5,2481,Section-8,Row-2,VIP,Available
5,2482,Section-8,Row-2,Regular,Available
5,2483,Section-8,Row-2,Regular,Reserved
5,2484,Section-8,Row-2,Regular,Available
5,2485,Section-8,Row-2,Wheelchair,Sold
5,2486,Section-8,Row-2,Regular,Sold
5,2487,Section-8,Row-2,Regular,Reserved
5,2488,Section-8,Row-2,Regular,Available
5,2489,Section-8,Row-2,Regular,Available
5,2490,Section-8,Row-3,Regular,Available
5,2491,Section-8,Row-3,VIP,Sold
5,2492,Section-8,Row-3,Regular,Available
5,2493,Section-8,Row-3,Regular,Available
5,2494,Section-8,Row-3,Regular,Available
5,2495,Section-8,Row-3,VIP,Reserved
5,2496,Section-8,Row-3,Wheelchair,Sold
5,2497,Section-8,Row-3,Wheelchair,Sold
5,2498,Section-8,Row-3,VIP,Available
5,2499,Section-8,Row-3,Regular,Available
5,2500,Section-8,Row-3,Regular,Reserved
5,2501,Section-8,Row-3,Regular,Available
5,2502,Section-8,Row-3,Regular,Available
5,2503,Section-8,Row-3,Regular,Available
5,2504,Section-8,Row-3,VIP,Available
5,2505,Section-8,Row-3,VIP,Sold
5,2506,Section-8,Row-3,VIP,Available
5,2507,Section-8,Row-3,Regular,Sold
5,2508,Section-8,Row-3,Regular,Available
5,2509,Section-8,Row-3,VIP,Available
5,2510,Section-8,Row-3,VIP,Available
5,2511,Section-8,Row-3,VIP,Sold
5,2512,Section-8,Row-3,Regular,Sold
5,2513,Section-8,Row-3,Regular,Reserved
5,2514,Section-8,Row-3,Regular,Reserved
5,2515,Section-8,Row-3,Regular,Sold
5,2516,Section-8,Row-3,Wheelchair,Sold
5,2517,Section-8,Row-3,Regular,Available
5,2518,Section-8,Row-3,Regular,Sold
5,2519,Section-8,Row-3,VIP,Available
5,2520,Section-8,Row-4,Regular,Available
5,2521,Section-8,Row-4,Regular,Available
5,2522,Section-8,Row-4,Regular,Available
5,2523,Section-8,Row-4,Regular,Available
5,2524,Section-8,Row-4,VIP,Available
5,2525,Section-8,Row-4,Regular,Available
5,2526,Section-8,Row-4,Regular,Available
5,2527,Section-8,Row-4,VIP,Sold
5,2528,Section-8,Row-4,Regular,Available
5,2529,Section-8,Row-4,Regular,Reserved
5,2530,Section-8,Row-4,Regular,Sold
5,2531,Section-8,Row-4,Regular,Sold
5,2532,Section-8,Row-4,Regular,Reserved
5,2533,Section-8,Row-4,Regular,Sold
5,2534,Section-8,Row-4,Regular,Available
5,2535,Section-8,Row-4,Regular,Available
5,2536,Section-8,Row-4,Regular,Available
5,2537,Section-8,Row-4,Regular,Sold
5,2538,Section-8,Row-4,Regular,Available
5,2539,Section-8,Row-4,Regular,Sold
5,2540,Section-8,Row-4,VIP,Available
5,2541,Section-8,Row-4,Regular,Available
5,2542,Section-8,Row-4,Regular,Reserved
5,2543,Section-8,Row-4,Regular,Available
5,2544,Section-8,Row-4,Regular,Sold
5,2545,Section-8,Row-4,Wheelchair,Available
5,2546,Section-8,Row-4,Regular,Available
5,2547,Section-8,Row-4,Regular,Sold
5,2548,Section-8,Row-4,Regular,Available
5,2549,Section-8,Row-4,Regular,Available
5,2550,Section-8,Row-5,Regular,Available
5,2551,Section-8,Row-5,Regular,Available
5,2552,Section-8,Row-5,Regular,Reserved
5,2553,Section-8,Row-5,Regular,Reserved
5,2554,Section-8,Row-5,Regular,Available
5,2555,Section-8,Row-5,VIP,Reserved
5,2556,Section-8,Row-5,Regular,Available
5,2557,Section-8,Row-5,Regular,Sold
5,2558,Section-8,Row-5,VIP,Available
5,2559,Section-8,Row-5,Regular,Available
5,2560,Section-8,Row-5,VIP,Sold
5,2561,Section-8,Row-5,Regular,Available
5,2562,Section-8,Row-5,Regular,Sold
5,2563,Section-8,Row-5,VIP,Available
5,2564,Section-8,Row-5,Wheelchair,Available
5,2565,Section-8,Row-5,Regular,Reserved
5,2566,Section-8,Row-5,Wheelchair,Available
5,2567,Section-8,Row-5,Regular,Available
5,2568,Section-8,Row-5,Regular,Available
5,2569,Section-8,Row-5,Regular,Available
5,2570,Section-8,Row-5,Regular,Available
5,2571,Section-8,Row-5,Regular,Sold
5,2572,Section-8,Row-5,VIP,Sold
5,2573,Section-8,Row-5,VIP,Sold
5,2574,Section-8,Row-5,Wheelchair,Available
5,2575,Section-8,Row-5,Regular,Sold
5,2576,Section-8,Row-5,Regular,Sold
5,2577,Section-8,Row-5,Wheelchair,Available
5,2578,Section-8,Row-5,Regular,Available
5,2579,Section-8,Row-5,VIP,Available
5,2580,Section-8,Row-6,VIP,Sold
5,2581,Section-8,Row-6,VIP,Available
5,2582,Section-8,Row-6,Regular,Available
5,2583,Section-8,Row-6,Regular,Reserved
5,2584,Section-8,Row-6,Regular,Sold
5,2585,Section-8,Row-6,Regular,Reserved
5,2586,Section-8,Row-6,Regular,Sold
5,2587,Section-8,Row-6,Regular,Available
5,2588,Section-8,Row-6,VIP,Sold
5,2589,Section-8,Row-6,Wheelchair,Available
5,2590,Section-8,Row-6,Regular,Available
5,2591,Section-8,Row-6,VIP,Sold
5,2592,Section-8,Row-6,Regular,Available
5,2593,Section-8,Row-6,Regular,Available
5,2594,Section-8,Row-6,Regular,Available
5,2595,Section-8,Row-6,Regular,Sold
5,2596,Section-8,Row-6,VIP,Reserved
5,2597,Section-8,Row-6,Wheelchair,Available
5,2598,Section-8,Row-6,Regular,Reserved
5,2599,Section-8,Row-6,Regular,Available
5,2600,Section-8,Row-6,Regular,Available
5,2601,Section-8,Row-6,Regular,Sold
5,2602,Section-8,Row-6,VIP,Reserved
5,2603,Section-8,Row-6,VIP,Sold
5,2604,Section-8,Row-6,Regular,Reserved
5,2605,Section-8,Row-6,Regular,Sold
5,2606,Section-8,Row-6,VIP,Sold
5,2607,Section-8,Row-6,Regular,Available
5,2608,Section-8,Row-6,Regular,Available
5,2609,Section-8,Row-6,Regular,Available
5,2610,Section-8,Row-7,VIP,Sold
5,2611,Section-8,Row-7,Regular,Available
5,2612,Section-8,Row-7,Regular,Available
5,2613,Section-8,Row-7,VIP,Sold
5,2614,Section-8,Row-7,Wheelchair,Sold
5,2615,Section-8,Row-7,Regular,Available
5,2616,Section-8,Row-7,Regular,Reserved
5,2617,Section-8,Row-7,Regular,Available
5,2618,Section-8,Row-7,Regular,Available
5,2619,Section-8,Row-7,Regular,Sold
5,2620,Section-8,Row-7,Regular,Available
5,2621,Section-8,Row-7,VIP,Reserved
5,2622,Section-8,Row-7,VIP,Available
5,2623,Section-8,Row-7,Wheelchair,Sold
5,2624,Section-8,Row-7,Regular,Available
5,2625,Section-8,Row-7,Regular,Sold
5,2626,Section-8,Row-7,Regular,Sold
5,2627,Section-8,Row-7,Regular,Sold
5,2628,Section-8,Row-7,Wheelchair,Sold
5,2629,Section-8,Row-7,VIP,Available
5,2630,Section-8,Row-7,Regular,Sold
5,2631,Section-8,Row-7,VIP,Sold
5,2632,Section-8,Row-7,Regular,Reserved
5,2633,Section-8,Row-7,Regular,Sold
5,2634,Section-8,Row-7,Regular,Available
5,2635,Section-8,Row-7,Regular,Available
5,2636,Section-8,Row-7,Regular,Available
5,2637,Section-8,Row-7,Regular,Available
5,2638,Section-8,Row-7,Regular,Available
5,2639,Section-8,Row-7,Regular,Sold
5,2640,Section-8,Row-8,Regular,Available
5,2641,Section-8,Row-8,Regular,Reserved
5,2642,Section-8,Row-8,Regular,Sold
5,2643,Section-8,Row-8,Regular,Reserved
5,2644,Section-8,Row-8,Regular,Available
5,2645,Section-8,Row-8,Regular,Sold
5,2646,Section-8,Row-8,Regular,Reserved
5,2647,Section-8,Row-8,Wheelchair,Available
5,2648,Section-8,Row-8,Regular,Sold
5,2649,Section-8,Row-8,Regular,Reserved
5,2650,Section-8,Row-8,Regular,Available
5,2651,Section-8,Row-8,Wheelchair,Available
5,2652,Section-8,Row-8,VIP,Reserved
5,2653,Section-8,Row-8,Regular,Sold
5,2654,Section-8,Row-8,Regular,Sold
5,2655,Section-8,Row-8,Regular,Available
5,2656,Section-8,Row-8,Regular,Sold
5,2657,Section-8,Row-8,Regular,Reserved
5,2658,Section-8,Row-8,Wheelchair,Sold
5,2659,Section-8,Row-8,Wheelchair,Sold
5,2660,Section-8,Row-8,VIP,Reserved
5,2661,Section-8,Row-8,Regular,Sold
5,2662,Section-8,Row-8,VIP,Sold
5,2663,Section-8,Row-8,Regular,Available
5,2664,Section-8,Row-8,VIP,Sold
5,2665,Section-8,Row-8,Regular,Sold
5,2666,Section-8,Row-8,Regular,Sold
5,2667,Section-8,Row-8,Wheelchair,Available
5,2668,Section-8,Row-8,Wheelchair,Sold
5,2669,Section-8,Row-8,Regular,Sold
5,2670,Section-8,Row-9,Regular,Available
5,2671,Section-8,Row-9,Regular,Reserved
5,2672,Section-8,Row-9,Regular,Sold
